HourlyStep;steps;duration [s];distance [m];calories [kcal];floors [min. high three meter];hourIndex;weekDayIndex
2016-11-04 11:00:00 +0000;346;196;256.0;18;1;11;6
2016-11-04 12:00:00 +0000;1824;1033;1311.3;90;6;12;6
2016-11-04 13:00:00 +0000;462;262;300.8;21;2;13;6
2016-11-04 14:00:00 +0000;682;386;447.2;31;5;14;6
2016-11-04 15:00:00 +0000;38;22;26.9;2;0;15;6
2016-11-04 16:00:00 +0000;85;48;62.5;4;0;16;6
2016-11-04 17:00:00 +0000;52;29;30.1;2;0;17;6
2016-11-04 22:00:00 +0000;19;11;13.1;1;1;22;6
2016-11-05 13:00:00 +0000;13;7;9.1;1;0;13;7
2016-11-05 14:00:00 +0000;155;88;104.9;7;0;14;7
2016-11-05 15:00:00 +0000;697;395;384.3;26;2;15;7
2016-11-05 16:00:00 +0000;279;158;177.4;12;1;16;7
2016-11-06 11:00:00 +0000;12;7;9.4;1;0;11;1
2016-11-06 13:00:00 +0000;33;19;26.6;2;0;13;1
2016-11-07 08:00:00 +0000;490;278;321.1;22;4;8;2
2016-11-07 09:00:00 +0000;847;480;577.8;40;4;9;2
2016-11-07 10:00:00 +0000;986;558;690.6;47;1;10;2
2016-11-07 11:00:00 +0000;75;42;41.8;3;1;11;2
2016-11-07 12:00:00 +0000;95;54;61.4;4;1;12;2
2016-11-07 13:00:00 +0000;219;124;124.5;9;1;13;2
2016-11-07 14:00:00 +0000;117;66;75.4;5;0;14;2
2016-11-07 15:00:00 +0000;89;50;52.7;4;1;15;2
2016-11-07 16:00:00 +0000;8;5;5.6;0;0;16;2
2016-11-07 22:00:00 +0000;107;61;65.4;4;1;22;2
2016-11-08 11:00:00 +0000;43;24;25.8;2;0;11;3
2016-11-09 00:00:00 +0000;14;8;8.9;1;0;0;4
2016-11-09 08:00:00 +0000;1081;612;665.0;45;2;8;4
2016-11-09 09:00:00 +0000;2761;1564;1727.0;118;7;9;4
2016-11-09 12:00:00 +0000;23;13;16.5;1;1;12;4
2016-11-09 13:00:00 +0000;12;7;8.1;1;0;13;4
2016-11-09 14:00:00 +0000;146;83;95.4;7;1;14;4
2016-11-09 19:00:00 +0000;124;70;78.1;5;0;19;4
2016-11-09 20:00:00 +0000;71;40;42.5;3;0;20;4
2016-11-09 21:00:00 +0000;64;36;41.1;3;0;21;4
2016-11-11 07:00:00 +0000;97;55;56.5;4;0;7;6
2016-11-11 08:00:00 +0000;262;148;151.1;10;0;8;6
2016-11-11 10:00:00 +0000;31;18;22.8;2;0;10;6
2016-11-11 11:00:00 +0000;3560;2016;2761.8;189;8;11;6
2016-11-11 12:00:00 +0000;8;5;4.1;0;0;12;6
2016-11-11 13:00:00 +0000;284;161;167.3;11;2;13;6
2016-11-11 16:00:00 +0000;8;5;5.8;0;0;16;6
2016-11-12 10:00:00 +0000;197;112;128.7;9;2;10;7
2016-11-12 11:00:00 +0000;29;16;22.5;2;0;11;7
2016-11-12 13:00:00 +0000;76;43;43.0;3;0;13;7
2016-11-12 14:00:00 +0000;51;29;29.1;2;1;14;7
2016-11-12 15:00:00 +0000;41;23;40.4;3;0;15;7
2016-11-12 17:00:00 +0000;193;109;137.1;9;1;17;7
2016-11-12 18:00:00 +0000;93;53;63.4;4;0;18;7
2016-11-12 19:00:00 +0000;37;21;27.9;2;0;19;7
2016-11-12 20:00:00 +0000;0;0;0.3;0;0;20;7
2016-11-13 11:00:00 +0000;1;1;0.5;0;0;11;1
2016-11-13 15:00:00 +0000;58;33;40.4;3;0;15;1
2016-11-13 16:00:00 +0000;6;3;4.6;0;0;16;1
2016-11-13 17:00:00 +0000;2;1;1.2;0;0;17;1
2016-11-13 21:00:00 +0000;187;106;143.3;10;3;21;1
2016-11-13 22:00:00 +0000;183;104;120.3;8;0;22;1
2016-11-14 08:00:00 +0000;539;305;404.6;28;9;8;2
2016-11-14 09:00:00 +0000;2;1;1.2;0;0;9;2
2016-11-14 10:00:00 +0000;10;6;7.6;1;0;10;2
2016-11-14 13:00:00 +0000;617;349;454.9;31;3;13;2
2016-11-14 14:00:00 +0000;62;35;38.9;3;0;14;2
2016-11-14 15:00:00 +0000;532;301;384.9;26;6;15;2
2016-11-14 16:00:00 +0000;197;112;113.6;8;1;16;2
2016-11-14 17:00:00 +0000;154;87;106.5;7;0;17;2
2016-11-14 18:00:00 +0000;278;157;165.5;11;1;18;2
2016-11-14 19:00:00 +0000;29;16;15.8;1;0;19;2
2016-11-14 21:00:00 +0000;7;4;4.3;0;0;21;2
2016-11-15 08:00:00 +0000;563;319;414.9;28;7;8;3
2016-11-15 09:00:00 +0000;30;17;16.0;1;0;9;3
2016-11-15 10:00:00 +0000;191;108;100.0;7;0;10;3
2016-11-15 11:00:00 +0000;453;257;306.6;21;1;11;3
2016-11-15 12:00:00 +0000;1629;923;1095.0;75;5;12;3
2016-11-15 13:00:00 +0000;1864;1056;1507.0;103;0;13;3
2016-11-15 14:00:00 +0000;201;114;153.2;10;3;14;3
2016-11-15 16:00:00 +0000;661;374;408.6;28;1;16;3
2016-11-15 17:00:00 +0000;387;219;235.7;16;0;17;3
2016-11-15 18:00:00 +0000;878;497;529.0;36;0;18;3
2016-11-15 19:00:00 +0000;105;59;70.9;5;0;19;3
2016-11-15 20:00:00 +0000;60;34;37.9;3;0;20;3
2016-11-16 08:00:00 +0000;675;382;463.9;32;8;8;4
2016-11-16 10:00:00 +0000;143;81;82.1;6;0;10;4
2016-11-16 11:00:00 +0000;106;60;60.6;4;0;11;4
2016-11-16 12:00:00 +0000;92;52;50.7;3;0;12;4
2016-11-16 13:00:00 +0000;408;231;234.6;16;0;13;4
2016-11-16 14:00:00 +0000;969;549;646.5;44;5;14;4
2016-11-16 19:00:00 +0000;338;191;204.5;14;0;19;4
2016-11-16 20:00:00 +0000;183;104;151.1;10;0;20;4
2016-11-16 21:00:00 +0000;103;58;70.7;5;0;21;4
2016-11-17 08:00:00 +0000;633;359;463.4;32;9;8;5
2016-11-17 10:00:00 +0000;120;68;70.6;5;0;10;5
2016-11-17 11:00:00 +0000;76;43;44.4;3;0;11;5
2016-11-17 12:00:00 +0000;48;27;29.7;2;0;12;5
2016-11-17 13:00:00 +0000;587;332;362.9;25;3;13;5
2016-11-17 14:00:00 +0000;464;263;302.4;21;4;14;5
2016-11-17 15:00:00 +0000;297;168;206.3;14;1;15;5
2016-11-17 16:00:00 +0000;1181;669;806.4;55;2;16;5
2016-11-17 17:00:00 +0000;479;271;316.8;22;2;17;5
2016-11-17 18:00:00 +0000;1929;1093;1259.1;86;12;18;5
2016-11-17 19:00:00 +0000;646;366;411.3;28;0;19;5
2016-11-17 20:00:00 +0000;57;32;31.3;2;0;20;5
2016-11-17 22:00:00 +0000;14;8;10.2;1;0;22;5
2016-11-18 07:00:00 +0000;237;134;137.3;9;1;7;6
2016-11-18 08:00:00 +0000;529;300;385.5;26;9;8;6
2016-11-18 09:00:00 +0000;12;7;6.7;0;0;9;6
2016-11-18 10:00:00 +0000;2;1;1.5;0;0;10;6
2016-11-18 11:00:00 +0000;459;260;321.1;22;1;11;6
2016-11-18 12:00:00 +0000;1580;895;1214.2;83;4;12;6
2016-11-18 13:00:00 +0000;89;50;53.1;4;0;13;6
2016-11-18 14:00:00 +0000;1020;578;652.1;45;2;14;6
2016-11-18 15:00:00 +0000;4;2;2.6;0;0;15;6
2016-11-18 17:00:00 +0000;164;93;111.6;8;0;17;6
2016-11-18 18:00:00 +0000;102;58;57.1;4;0;18;6
2016-11-18 19:00:00 +0000;23;13;16.0;1;0;19;6
2016-11-18 20:00:00 +0000;8;5;5.5;0;0;20;6
2016-11-18 21:00:00 +0000;84;48;51.2;4;0;21;6
2016-11-19 11:00:00 +0000;25;14;16.6;1;0;11;7
2016-11-19 14:00:00 +0000;84;48;50.3;3;0;14;7
2016-11-19 18:00:00 +0000;1;1;0.8;0;0;18;7
2016-11-19 19:00:00 +0000;1;1;0.7;0;0;19;7
2016-11-19 20:00:00 +0000;8;5;5.8;0;0;20;7
2016-11-19 21:00:00 +0000;10;6;4.4;0;0;21;7
2016-11-19 22:00:00 +0000;12;7;5.0;0;0;22;7
2016-11-19 23:00:00 +0000;45;25;31.2;2;0;23;7
2016-11-20 10:00:00 +0000;53;30;39.2;3;0;10;1
2016-11-20 15:00:00 +0000;14;8;6.8;0;1;15;1
2016-11-20 17:00:00 +0000;11;6;7.7;1;0;17;1
2016-11-20 19:00:00 +0000;26;15;18.1;1;0;19;1
2016-11-20 20:00:00 +0000;9;5;8.9;1;0;20;1
2016-11-20 23:00:00 +0000;32;18;24.9;2;0;23;1
2016-11-21 00:00:00 +0000;16;9;11.4;1;0;0;2
2016-11-21 07:00:00 +0000;68;39;40.1;3;0;7;2
2016-11-21 08:00:00 +0000;857;485;629.1;43;9;8;2
2016-11-21 09:00:00 +0000;74;42;43.1;3;0;9;2
2016-11-21 10:00:00 +0000;311;176;192.2;13;2;10;2
2016-11-21 11:00:00 +0000;221;125;168.4;12;4;11;2
2016-11-21 12:00:00 +0000;39;22;20.6;1;0;12;2
2016-11-21 13:00:00 +0000;31;18;19.3;1;0;13;2
2016-11-21 14:00:00 +0000;59;33;33.1;2;0;14;2
2016-11-21 15:00:00 +0000;720;408;464.0;32;3;15;2
2016-11-21 16:00:00 +0000;155;88;111.6;8;3;16;2
2016-11-21 18:00:00 +0000;6;3;4.4;0;0;18;2
2016-11-21 19:00:00 +0000;53;30;41.4;3;2;19;2
2016-11-21 22:00:00 +0000;6;3;2.9;0;0;22;2
2016-11-22 07:00:00 +0000;2;1;1.0;0;0;7;3
2016-11-22 08:00:00 +0000;752;426;533.5;36;7;8;3
2016-11-22 11:00:00 +0000;376;213;249.3;17;0;11;3
2016-11-22 12:00:00 +0000;1966;1114;1280.6;88;5;12;3
2016-11-22 13:00:00 +0000;349;198;202.3;14;1;13;3
2016-11-22 14:00:00 +0000;1858;1052;1264.7;87;5;14;3
2016-11-22 15:00:00 +0000;1924;1090;1144.7;78;0;15;3
2016-11-22 16:00:00 +0000;1098;622;636.4;44;0;16;3
2016-11-22 17:00:00 +0000;3035;1719;1877.7;128;2;17;3
2016-11-22 18:00:00 +0000;138;78;97.8;7;2;18;3
2016-11-22 20:00:00 +0000;105;59;80.0;5;1;20;3
2016-11-22 21:00:00 +0000;164;93;118.0;8;0;21;3
2016-11-23 07:00:00 +0000;49;28;31.4;2;0;7;4
2016-11-23 08:00:00 +0000;2172;1230;1580.4;108;5;8;4
2016-11-23 09:00:00 +0000;175;99;131.7;9;4;9;4
2016-11-23 13:00:00 +0000;14;8;8.8;1;0;13;4
2016-11-23 14:00:00 +0000;657;372;473.5;32;0;14;4
2016-11-23 17:00:00 +0000;4;2;3.1;0;0;17;4
2016-11-23 18:00:00 +0000;4;2;2.5;0;0;18;4
2016-11-23 21:00:00 +0000;9;5;7.0;0;0;21;4
2016-11-23 22:00:00 +0000;11;6;7.3;1;0;22;4
2016-11-24 07:00:00 +0000;2;1;1.3;0;0;7;5
2016-11-24 08:00:00 +0000;471;267;327.3;22;7;8;5
2016-11-24 09:00:00 +0000;74;42;47.2;3;0;9;5
2016-11-24 10:00:00 +0000;1687;956;1077.5;74;4;10;5
2016-11-24 14:00:00 +0000;208;118;120.5;8;1;14;5
2016-11-24 15:00:00 +0000;583;330;362.4;25;6;15;5
2016-11-24 16:00:00 +0000;217;123;153.7;11;3;16;5
2016-11-24 19:00:00 +0000;10;6;4.4;0;0;19;5
2016-11-25 08:00:00 +0000;556;315;394.5;27;8;8;6
2016-11-25 09:00:00 +0000;26;15;14.4;1;0;9;6
2016-11-25 10:00:00 +0000;223;126;147.1;10;0;10;6
2016-11-25 11:00:00 +0000;271;153;165.3;11;4;11;6
2016-11-25 12:00:00 +0000;35;20;17.6;1;0;12;6
2016-11-25 13:00:00 +0000;211;120;128.1;9;0;13;6
2016-11-25 14:00:00 +0000;694;393;442.4;30;7;14;6
2016-11-25 16:00:00 +0000;39;22;23.9;2;0;16;6
2016-11-25 17:00:00 +0000;494;280;288.1;20;1;17;6
2016-11-25 18:00:00 +0000;532;301;303.2;21;2;18;6
2016-11-25 19:00:00 +0000;253;143;162.9;11;0;19;6
2016-11-26 10:00:00 +0000;23;13;17.2;1;0;10;7
2016-11-26 17:00:00 +0000;172;97;110.5;8;4;17;7
2016-11-26 18:00:00 +0000;171;97;104.4;7;0;18;7
2016-11-26 19:00:00 +0000;67;38;31.5;2;0;19;7
2016-11-26 20:00:00 +0000;163;92;90.1;6;1;20;7
2016-11-26 21:00:00 +0000;271;153;170.8;12;1;21;7
2016-11-26 22:00:00 +0000;506;287;311.7;21;1;22;7
2016-11-26 23:00:00 +0000;28;16;20.6;1;0;23;7
2016-11-27 01:00:00 +0000;39;22;27.5;2;0;1;1
2016-11-27 12:00:00 +0000;4;2;3.0;0;0;12;1
2016-11-27 15:00:00 +0000;785;445;467.7;32;2;15;1
2016-11-27 16:00:00 +0000;15;8;10.8;1;0;16;1
2016-11-27 20:00:00 +0000;20;11;14.0;1;0;20;1
2016-11-28 07:00:00 +0000;276;156;174.4;12;3;7;2
2016-11-28 08:00:00 +0000;821;465;498.8;34;9;8;2
2016-11-28 09:00:00 +0000;43;24;21.7;1;0;9;2
2016-11-28 10:00:00 +0000;339;192;206.3;14;2;10;2
2016-11-28 11:00:00 +0000;386;219;232.0;16;4;11;2
2016-11-28 13:00:00 +0000;9;5;4.5;0;0;13;2
2016-11-28 14:00:00 +0000;226;128;127.4;9;0;14;2
2016-11-28 15:00:00 +0000;1416;802;879.5;60;3;15;2
2016-11-28 18:00:00 +0000;236;134;147.1;10;0;18;2
2016-11-28 19:00:00 +0000;86;49;56.6;4;0;19;2
2016-11-28 22:00:00 +0000;47;27;33.3;2;1;22;2
2016-11-28 23:00:00 +0000;7;4;4.8;0;0;23;2
2016-11-29 07:00:00 +0000;57;32;32.2;2;0;7;3
2016-11-29 08:00:00 +0000;744;421;469.5;32;9;8;3
2016-11-29 10:00:00 +0000;268;152;156.0;11;0;10;3
2016-11-29 11:00:00 +0000;84;48;47.2;3;0;11;3
2016-11-29 12:00:00 +0000;133;75;70.8;5;0;12;3
2016-11-29 13:00:00 +0000;105;59;62.0;4;0;13;3
2016-11-29 14:00:00 +0000;712;403;444.6;30;2;14;3
2016-11-29 16:00:00 +0000;175;99;122.2;8;1;16;3
2016-11-29 22:00:00 +0000;51;29;36.0;2;1;22;3
2016-11-30 07:00:00 +0000;131;74;76.8;5;0;7;4
2016-11-30 08:00:00 +0000;693;393;431.7;30;6;8;4
2016-11-30 13:00:00 +0000;29;16;14.4;1;0;13;4
2016-11-30 14:00:00 +0000;767;434;483.2;33;4;14;4
2016-11-30 15:00:00 +0000;51;29;36.9;3;1;15;4
2016-11-30 16:00:00 +0000;143;81;108.5;7;3;16;4
2016-11-30 18:00:00 +0000;27;15;22.3;2;1;18;4
2016-11-30 19:00:00 +0000;85;48;49.2;3;0;19;4
2016-11-30 20:00:00 +0000;44;25;28.5;2;0;20;4
2016-11-30 22:00:00 +0000;9;5;7.1;0;0;22;4
2016-12-01 08:00:00 +0000;744;421;442.5;30;3;8;5
2016-12-01 09:00:00 +0000;102;58;58.6;4;0;9;5
2016-12-01 10:00:00 +0000;1697;961;1072.6;73;10;10;5
2016-12-01 13:00:00 +0000;520;295;326.2;22;5;13;5
2016-12-01 15:00:00 +0000;725;411;472.5;32;5;15;5
2016-12-01 20:00:00 +0000;8;5;3.5;0;0;20;5
2016-12-01 21:00:00 +0000;22;12;18.1;1;0;21;5
2016-12-01 23:00:00 +0000;5;3;3.6;0;0;23;5
2016-12-02 07:00:00 +0000;63;36;40.1;3;0;7;6
2016-12-02 08:00:00 +0000;743;421;456.9;31;9;8;6
2016-12-02 12:00:00 +0000;67;38;43.2;3;0;12;6
2016-12-02 13:00:00 +0000;261;148;149.6;10;1;13;6
2016-12-02 14:00:00 +0000;7;4;5.3;0;0;14;6
2016-12-02 15:00:00 +0000;6;3;4.6;0;0;15;6
2016-12-02 20:00:00 +0000;3;2;2.2;0;0;20;6
2016-12-03 13:00:00 +0000;8;5;6.7;0;0;13;7
2016-12-03 15:00:00 +0000;9;5;4.4;0;0;15;7
2016-12-03 18:00:00 +0000;11;6;7.3;1;0;18;7
2016-12-03 23:00:00 +0000;15;8;11.1;1;0;23;7
2016-12-04 01:00:00 +0000;20;11;9.5;1;0;1;1
2016-12-04 12:00:00 +0000;225;127;152.7;10;1;12;1
2016-12-04 13:00:00 +0000;99;56;64.9;4;2;13;1
2016-12-04 14:00:00 +0000;29;16;22.6;2;0;14;1
2016-12-04 15:00:00 +0000;107;61;73.4;5;1;15;1
2016-12-04 16:00:00 +0000;109;62;72.6;5;0;16;1
2016-12-04 22:00:00 +0000;50;28;46.2;3;0;22;1
2016-12-05 07:00:00 +0000;54;31;37.0;3;0;7;2
2016-12-05 08:00:00 +0000;748;424;569.3;39;8;8;2
2016-12-05 09:00:00 +0000;46;26;34.6;2;0;9;2
2016-12-05 10:00:00 +0000;7;4;5.2;0;0;10;2
2016-12-05 13:00:00 +0000;58;33;44.6;3;0;13;2
2016-12-05 14:00:00 +0000;947;536;679.9;47;2;14;2
2016-12-05 15:00:00 +0000;12;7;8.2;1;0;15;2
2016-12-05 16:00:00 +0000;10;6;5.8;0;0;16;2
2016-12-05 19:00:00 +0000;76;43;53.9;4;0;19;2
2016-12-05 20:00:00 +0000;170;96;122.8;8;2;20;2
2016-12-06 08:00:00 +0000;654;370;466.6;32;8;8;3
2016-12-06 10:00:00 +0000;35;20;24.4;2;0;10;3
2016-12-06 11:00:00 +0000;67;38;49.7;3;0;11;3
2016-12-06 12:00:00 +0000;20;11;13.3;1;0;12;3
2016-12-06 13:00:00 +0000;223;126;138.2;9;0;13;3
2016-12-06 14:00:00 +0000;691;391;429.3;29;1;14;3
2016-12-06 15:00:00 +0000;156;88;93.9;6;1;15;3
2016-12-07 07:00:00 +0000;27;15;19.7;1;0;7;4
2016-12-07 08:00:00 +0000;1495;847;967.6;66;8;8;4
2016-12-07 09:00:00 +0000;797;451;509.8;35;4;9;4
2016-12-07 11:00:00 +0000;80;45;44.4;3;0;11;4
2016-12-07 12:00:00 +0000;18;10;9.7;1;0;12;4
2016-12-07 14:00:00 +0000;549;311;412.0;28;4;14;4
2016-12-07 15:00:00 +0000;48;27;25.5;2;0;15;4
2016-12-07 23:00:00 +0000;0;0;0.4;0;0;23;4
2016-12-08 00:00:00 +0000;11;6;8.9;1;0;0;5
2016-12-08 08:00:00 +0000;808;458;593.6;41;9;8;5
2016-12-08 13:00:00 +0000;198;112;159.8;11;0;13;5
2016-12-08 14:00:00 +0000;853;483;642.0;44;7;14;5
2016-12-08 18:00:00 +0000;30;17;21.9;1;0;18;5
2016-12-08 19:00:00 +0000;137;78;81.7;6;0;19;5
2016-12-08 22:00:00 +0000;2;1;1.5;0;0;22;5
2016-12-09 08:00:00 +0000;734;416;469.5;32;8;8;6
2016-12-09 09:00:00 +0000;60;34;38.4;3;0;9;6
2016-12-09 10:00:00 +0000;198;112;112.0;8;0;10;6
2016-12-09 12:00:00 +0000;435;246;257.1;18;4;12;6
2016-12-09 13:00:00 +0000;267;151;161.9;11;0;13;6
2016-12-09 14:00:00 +0000;1610;912;1148.7;79;16;14;6
2016-12-09 15:00:00 +0000;1004;569;738.1;50;1;15;6
2016-12-09 16:00:00 +0000;3;2;2.3;0;0;16;6
2016-12-09 17:00:00 +0000;77;44;45.7;3;0;17;6
2016-12-09 18:00:00 +0000;139;79;87.5;6;0;18;6
2016-12-09 19:00:00 +0000;10;6;6.3;0;0;19;6
2016-12-09 21:00:00 +0000;91;52;52.7;4;0;21;6
2016-12-09 23:00:00 +0000;25;14;15.3;1;1;23;6
2016-12-10 01:00:00 +0000;50;28;25.6;2;0;1;7
2016-12-10 02:00:00 +0000;21;12;16.9;1;0;2;7
2016-12-10 03:00:00 +0000;19;11;11.2;1;0;3;7
2016-12-10 12:00:00 +0000;21;12;10.4;1;0;12;7
2016-12-10 17:00:00 +0000;4574;2591;3306.3;226;4;17;7
2016-12-10 18:00:00 +0000;233;132;169.2;12;1;18;7
2016-12-10 20:00:00 +0000;186;105;108.7;7;0;20;7
2016-12-10 21:00:00 +0000;3901;2210;2582.1;177;1;21;7
2016-12-10 22:00:00 +0000;1169;662;871.7;60;0;22;7
2016-12-10 23:00:00 +0000;32;18;19.1;1;0;23;7
2016-12-11 03:00:00 +0000;23;13;18.5;1;0;3;1
2016-12-11 11:00:00 +0000;0;0;0.0;0;1;11;1
2016-12-11 19:00:00 +0000;17;10;12.7;1;0;19;1
2016-12-11 20:00:00 +0000;1;1;0.7;0;0;20;1
2016-12-11 21:00:00 +0000;266;151;194.2;13;1;21;1
2016-12-11 22:00:00 +0000;88;50;71.3;5;1;22;1
2016-12-12 08:00:00 +0000;19;11;13.1;1;0;8;2
2016-12-12 14:00:00 +0000;69;39;37.1;3;0;14;2
2016-12-12 15:00:00 +0000;72;41;44.1;3;0;15;2
2016-12-12 22:00:00 +0000;19;11;13.9;1;0;22;2
2016-12-13 00:00:00 +0000;16;9;11.2;1;0;0;3
2016-12-13 07:00:00 +0000;20;11;14.2;1;0;7;3
2016-12-13 08:00:00 +0000;443;251;285.7;20;2;8;3
2016-12-13 09:00:00 +0000;277;157;160.0;11;5;9;3
2016-12-13 10:00:00 +0000;35;20;24.2;2;0;10;3
2016-12-13 11:00:00 +0000;463;262;291.9;20;0;11;3
2016-12-13 12:00:00 +0000;1480;838;948.3;65;5;12;3
2016-12-13 13:00:00 +0000;335;190;207.3;14;0;13;3
2016-12-13 14:00:00 +0000;337;191;200.4;14;4;14;3
2016-12-13 15:00:00 +0000;14;8;9.0;1;0;15;3
2016-12-13 21:00:00 +0000;49;28;34.7;2;0;21;3
2016-12-14 07:00:00 +0000;34;19;18.2;1;0;7;4
2016-12-14 08:00:00 +0000;398;225;285.6;20;5;8;4
2016-12-14 09:00:00 +0000;91;52;69.6;5;5;9;4
2016-12-14 13:00:00 +0000;420;238;320.0;22;3;13;4
2016-12-14 14:00:00 +0000;40;23;29.3;2;1;14;4
2016-12-14 16:00:00 +0000;105;59;81.1;6;2;16;4
2016-12-14 18:00:00 +0000;54;31;35.3;2;2;18;4
2016-12-14 19:00:00 +0000;283;160;155.0;11;0;19;4
2016-12-14 20:00:00 +0000;74;42;39.5;3;0;20;4
2016-12-14 21:00:00 +0000;82;46;54.5;4;0;21;4
2016-12-14 22:00:00 +0000;59;33;38.3;3;1;22;4
2016-12-15 08:00:00 +0000;548;310;340.0;23;3;8;5
2016-12-15 09:00:00 +0000;203;115;128.0;9;5;9;5
2016-12-15 10:00:00 +0000;54;31;38.0;3;0;10;5
2016-12-15 13:00:00 +0000;13;7;5.8;0;0;13;5
2016-12-16 09:00:00 +0000;15;8;7.3;1;0;9;6
2016-12-16 10:00:00 +0000;59;33;33.9;2;0;10;6
2016-12-16 12:00:00 +0000;610;346;325.3;22;0;12;6
2016-12-16 13:00:00 +0000;388;220;211.8;14;0;13;6
2016-12-16 14:00:00 +0000;831;471;519.8;36;5;14;6
2016-12-16 19:00:00 +0000;16;9;11.4;1;0;19;6
2016-12-17 18:00:00 +0000;8;5;4.8;0;0;18;7
2016-12-17 19:00:00 +0000;9;5;4.3;0;0;19;7
2016-12-17 20:00:00 +0000;88;50;57.2;4;0;20;7
2016-12-17 21:00:00 +0000;90;51;52.8;4;0;21;7
2016-12-18 00:00:00 +0000;3;2;2.1;0;0;0;1
2016-12-18 10:00:00 +0000;142;80;80.6;6;1;10;1
2016-12-18 11:00:00 +0000;373;211;238.9;16;0;11;1
2016-12-18 22:00:00 +0000;65;37;45.5;3;0;22;1
2016-12-19 00:00:00 +0000;14;8;7.7;1;0;0;2
2016-12-19 08:00:00 +0000;774;438;471.4;32;7;8;2
2016-12-19 09:00:00 +0000;103;58;61.5;4;0;9;2
2016-12-19 10:00:00 +0000;268;152;187.2;13;2;10;2
2016-12-19 11:00:00 +0000;260;147;178.8;12;4;11;2
2016-12-19 12:00:00 +0000;141;80;95.6;7;0;12;2
2016-12-19 13:00:00 +0000;412;233;254.2;17;0;13;2
2016-12-19 14:00:00 +0000;1257;712;933.1;64;4;14;2
2016-12-19 15:00:00 +0000;136;77;80.7;6;1;15;2
2016-12-19 16:00:00 +0000;126;71;71.4;5;1;16;2
2016-12-19 17:00:00 +0000;150;85;86.5;6;1;17;2
2016-12-19 18:00:00 +0000;313;177;193.9;13;2;18;2
2016-12-19 19:00:00 +0000;32;18;20.6;1;0;19;2
2016-12-19 20:00:00 +0000;66;37;42.4;3;1;20;2
2016-12-20 08:00:00 +0000;651;369;406.0;28;8;8;3
2016-12-20 10:00:00 +0000;32;18;20.8;1;0;10;3
2016-12-20 11:00:00 +0000;103;58;59.4;4;0;11;3
2016-12-20 12:00:00 +0000;27;15;14.7;1;0;12;3
2016-12-20 13:00:00 +0000;952;539;567.7;39;0;13;3
2016-12-20 14:00:00 +0000;162;92;97.2;7;1;14;3
2016-12-21 08:00:00 +0000;794;450;486.3;33;10;8;4
2016-12-21 09:00:00 +0000;314;178;183.3;13;0;9;4
2016-12-21 10:00:00 +0000;308;174;236.2;16;0;10;4
2016-12-21 11:00:00 +0000;67;38;36.5;2;0;11;4
2016-12-21 12:00:00 +0000;1341;760;839.0;57;11;12;4
2016-12-21 13:00:00 +0000;9;5;5.3;0;0;13;4
2016-12-21 17:00:00 +0000;683;387;593.5;41;0;17;4
2016-12-21 18:00:00 +0000;221;125;125.5;9;1;18;4
2016-12-21 20:00:00 +0000;161;91;94.2;6;0;20;4
2016-12-21 21:00:00 +0000;921;522;599.9;41;1;21;4
2016-12-21 22:00:00 +0000;155;88;90.2;6;0;22;4
2016-12-21 23:00:00 +0000;14;8;9.1;1;1;23;4
2016-12-22 16:00:00 +0000;147;83;102.9;7;0;16;5
2016-12-22 20:00:00 +0000;37;21;28.6;2;0;20;5
2016-12-23 09:00:00 +0000;146;83;97.2;7;2;9;6
2016-12-23 10:00:00 +0000;368;208;234.2;16;3;10;6
2016-12-23 11:00:00 +0000;607;344;395.6;27;1;11;6
2016-12-23 13:00:00 +0000;1398;792;858.5;59;9;13;6
2016-12-23 14:00:00 +0000;2592;1468;1605.9;110;6;14;6
2016-12-23 15:00:00 +0000;98;56;52.3;4;0;15;6
2016-12-23 16:00:00 +0000;377;214;220.7;15;2;16;6
2016-12-23 18:00:00 +0000;16;9;11.7;1;0;18;6
2016-12-23 22:00:00 +0000;38;22;27.0;2;1;22;6
2016-12-23 23:00:00 +0000;23;13;15.1;1;0;23;6
2016-12-24 00:00:00 +0000;50;28;37.2;3;2;0;7
2016-12-24 17:00:00 +0000;45;25;26.7;2;1;17;7
2016-12-24 18:00:00 +0000;127;72;73.5;5;0;18;7
2016-12-24 19:00:00 +0000;455;258;263.2;18;2;19;7
2016-12-24 20:00:00 +0000;668;378;390.8;27;1;20;7
2016-12-24 21:00:00 +0000;68;39;35.6;2;0;21;7
2016-12-24 22:00:00 +0000;171;97;101.6;7;0;22;7
2016-12-24 23:00:00 +0000;67;38;43.0;3;1;23;7
2016-12-25 00:00:00 +0000;66;37;49.3;3;0;0;1
2016-12-25 13:00:00 +0000;6;3;4.0;0;0;13;1
2016-12-25 14:00:00 +0000;3;2;2.3;0;0;14;1
2016-12-25 15:00:00 +0000;11;6;6.4;0;0;15;1
2016-12-25 16:00:00 +0000;104;59;61.1;4;1;16;1
2016-12-26 13:00:00 +0000;42;24;28.7;2;0;13;2
2016-12-26 14:00:00 +0000;212;120;118.4;8;0;14;2
2016-12-26 15:00:00 +0000;410;232;245.7;17;2;15;2
2016-12-26 19:00:00 +0000;659;373;420.3;29;2;19;2
2016-12-26 20:00:00 +0000;457;259;200.0;14;2;20;2
